i,time,ay,h
812,427867.0,0.03999996,0.0
816,427903.0,0.12999916,0.0
820,427939.0,0.14999962,0.0
824,427975.0,0.14999962,0.0
828,428011.0,0.119999886,0.0
832,428047.0,-0.03999996,0.0
836,428083.0,-0.07000065,0.0
840,428119.0,0.15999985,0.0
844,428155.0,0.21999931,0.0
848,428191.0,0.069999695,0.0
852,428227.0,0.019999504,0.0
856,428263.0,-0.25,0.0
860,428299.0,-0.10000038,0.0
864,428335.0,-0.13000011,0.0
868,428371.0,-0.46000004,0.0
872,428407.0,-0.8500004,0.0
876,428443.0,-0.95000076,0.0
880,428479.0,-1.0800009,0.0
884,428515.0,-0.6700001,0.0
888,428551.0,-0.42000008,0.0
892,428587.0,-0.5100002,0.0
896,428623.0,-0.6100006,0.0
900,428659.0,-0.5600004,0.0
904,428695.0,0.28999996,0.0
908,428731.0,0.23999977,0.0
912,428767.0,-0.26000023,0.0
916,428803.0,-0.05000019,0.0
920,428839.0,0.119999886,0.0
924,428875.0,0.6699991,0.0
928,428911.0,0.67999935,0.0
932,428947.0,0.18999958,0.0
936,428983.0,-0.020000458,0.0
940,429019.0,0.27999973,0.0
944,429055.0,0.27999973,0.0
948,429091.0,0.4699993,0.0
952,429127.0,0.28999996,0.0
956,429163.0,0.14999962,0.0
960,429199.0,0.6899996,0.0
964,429235.0,0.5699997,0.0
968,429271.0,0.6899996,0.0
972,429307.0,0.75,0.0
976,429343.0,0.42999935,0.0
980,429379.0,0.5699997,0.0
984,429415.0,0.92999935,0.0
988,429451.0,1.0199995,0.0
992,429487.0,1.0599995,0.0
996,429523.0,0.47999954,0.0
1000,429559.0,0.09999943,0.0
1004,429595.0,-0.10000038,0.0
1008,429631.0,0.09999943,0.0
1012,429667.0,0.39999962,0.0
1016,429703.0,0.5,0.0
1020,429739.0,0.34999943,0.0
1024,429775.0,0.25999928,0.0
1028,429811.0,0.0899992,0.0
1032,429847.0,0.15999985,0.0
1036,429883.0,0.09999943,0.0
1040,429919.0,-0.09000015,0.0
1044,429955.0,-0.22000027,0.0
1048,429991.0,-0.47000027,0.0
1052,430027.0,-0.8800001,0.0
1056,430063.0,-0.9100008,0.0
1060,430099.0,-1.1400003,0.0
1064,430135.0,-0.8300009,0.0
1068,430171.0,-0.27000046,0.0
1072,430207.0,0.5899992,0.0
1076,430243.0,2.5299997,0.0
1080,430279.0,4.62,0.0
1084,430315.0,4.8599997,0.0
1088,430351.0,7.13,0.0
1092,430387.0,9.329999,0.0
1096,430423.0,10.44,0.0
1100,430459.0,11.63,0.0
1104,430495.0,10.46,0.0
1108,430531.0,0.40999985,0.0
1112,430567.0,-0.5100002,0.0
1116,430603.0,-2.0200005,0.0
1120,430639.0,-13.85,0.0
1124,430675.0,-13.85,0.0
1128,430711.0,-11.570001,0.0
1132,430747.0,-9.030001,0.0
1136,430783.0,-6.5200005,0.0
1140,430819.0,-7.09,0.0
1144,430855.0,-8.860001,0.0
1148,430891.0,-9.84,0.0
1152,430927.0,-10.43,0.0
1156,430963.0,-10.700001,0.0
1160,430999.0,-5.9800005,0.0
1164,431035.0,4.839999,0.0
1168,431071.0,19.239998,0.0
1172,431107.0,18.419998,0.0
1176,431143.0,8.7699995,0.0
1180,431179.0,5.8199997,0.0
1184,431215.0,7.13,0.0
1188,431251.0,7.2699995,0.0
1192,431287.0,4.54,0.0
1196,431323.0,0.6199999,0.0
1200,431359.0,-2.2400002,0.0
1204,431395.0,-3.0500002,0.0
1208,431431.0,-3.0000005,0.0
1212,431467.0,-2.9100003,0.0
1216,431503.0,-2.4900002,0.0
1220,431539.0,-2.3700004,0.0
1224,431575.0,-2.4800005,0.0
1228,431611.0,-1.7700005,0.0
1232,431647.0,-0.5500002,0.0
1236,431683.0,0.42999935,0.0
1240,431719.0,0.87999916,0.0
1244,431755.0,0.5099993,0.0
1248,431791.0,-0.020000458,0.0
1252,431827.0,-0.07000065,0.0
1256,431863.0,0.25999928,0.0
1260,431899.0,0.25,0.0
1264,431935.0,0.17999935,0.0
1268,431971.0,0.67999935,0.0
1272,432007.0,0.60999966,0.0
1276,432043.0,0.17999935,0.0
1280,432079.0,0.14999962,0.0
1284,432115.0,-0.030000687,0.0
1288,432151.0,0.019999504,0.0
1292,432187.0,0.25,0.0
1296,432223.0,0.27999973,0.0
