i,time,ax
724,0.0,-0.59000015
726,0.0,-0.5
728,0.0,-0.32000065
730,0.0,-0.1600008
732,0.0,-0.030000687
736,0.0,0.049999237
738,0.0,0.09999943
740,0.0,0.119999886
742,0.0,0.119999886
744,0.0,0.0899992
748,0.0,-0.06000042
750,0.0,-0.10000038
752,0.0,-0.14000034
754,0.0,-0.14000034
756,0.0,-0.13000011
760,0.0,-0.11000061
762,0.0,-0.10000038
764,0.0,-0.09000015
766,0.0,-0.030000687
768,0.0,-0.030000687
772,0.0,-0.030000687
774,0.0,-0.020000458
776,0.0,897714.2
778,0.0,-0.08000088
780,0.0,-0.15000057
784,0.0,897779.2
786,0.0,-0.020000458
788,0.0,-0.10000038
790,0.0,9897857.0
792,0.0,-0.22000027
796,0.0,-0.2800007
798,0.0,-0.4100008
800,0.0,-0.5500002
802,0.0,-0.9100008
804,0.0,-1.1000004
808,0.0,-1.5
810,0.0,-1.6800003
812,0.0,-2.1400003
814,0.0,-2.5400004
816,0.0,-3.7900004
820,0.0,-4.2900004
822,0.0,-4.1300006
824,0.0,-3.6800003
826,0.0,-0.9200001
828,0.0,0.21999931
832,0.0,2.75
834,0.0,5.1799994
836,0.0,7.0882444
838,0.0,8.94
840,0.0,10.0882845
844,0.0,11.04
846,0.0,12.0199995
848,0.0,12.009999
850,0.0,1898391.2
852,0.0,4.4299994
856,0.0,2.9399996
858,0.0,-3.0400004
860,0.0,-4.76
862,0.0,-6.0400004
864,0.0,-7.1000004
868,0.0,-8.14
870,0.0,-9.021015
872,0.0,-10.7189865
874,0.0,-11.200001
876,0.0,-11.18
880,0.0,-11.08
882,0.0,-11.17
884,0.0,-11.26
886,0.0,-11.278988
888,0.0,-11.01
892,0.0,-9.97
894,0.0,-9.22
896,0.0,-8.17
898,0.0,-6.200001
900,0.0,-0.20000076
904,0.0,2.4099998
906,0.0,5.079894
908,0.0,11.5199995
910,0.0,17.14
912,0.0,18.399998
916,0.0,18.43
918,0.0,17.470001
920,0.0,15.63
922,0.0,13.599999
924,0.0,11.63
928,0.0,9.78
930,0.0,8.239999
932,0.0,6.6799994
934,0.0,5.0099993
938,0.0,2.33
940,0.0,-1.5100002
942,0.0,-2.2600002
944,0.0,-2.9600005
946,0.0,-3.5400004
948,0.0,-3.8800006
952,0.0,-4.03
954,0.0,-4.0800004
956,0.0,-4.1600003
958,0.0,-4.2100005
960,0.0,-4.1400003
964,0.0,-3.8600006
