i,time,ay,h
952,721375.0,0.22999954,0.0
956,721411.0,-0.05000019,0.0
960,721447.0,-0.12000084,0.0
964,721483.0,-0.010000229,0.0
968,721519.0,-0.31000042,0.0
972,721555.0,-0.3000002,0.0
976,721591.0,-0.39000034,0.0
980,721627.0,-0.35000038,0.0
984,721663.0,-0.28999996,0.0
988,721699.0,-0.5500002,0.0
992,721735.0,-0.6300001,0.0
996,721771.0,-0.5300007,0.0
1000,721807.0,-0.3800001,0.0
1004,721843.0,-0.33000088,0.0
1008,721879.0,-0.4100008,0.0
1012,721915.0,-0.46000004,0.0
1016,721951.0,-0.45000076,0.0
1020,721987.0,-0.34000015,0.0
1024,722023.0,-0.3600006,0.0
1028,722059.0,-0.49000072,0.0
1032,722095.0,-0.49000072,0.0
1036,722131.0,-0.5500002,0.0
1040,722167.0,-0.5600004,0.0
1044,722203.0,-0.46000004,0.0
1048,722239.0,-0.28999996,0.0
1052,722275.0,-0.15000057,0.0
1056,722311.0,-0.1800003,0.0
1060,722347.0,-0.3600006,0.0
1064,722383.0,-0.47000027,0.0
1068,722419.0,-0.2800007,0.0
1072,722455.0,-0.26000023,0.0
1076,722491.0,-0.47000027,0.0
1080,722527.0,-0.57000065,0.0
1084,722563.0,-0.84000015,0.0
1088,722599.0,-0.7800007,0.0
1092,722635.0,-0.5500002,0.0
1096,722671.0,-0.42000008,0.0
1100,722707.0,-0.5800009,0.0
1104,722743.0,-0.62000084,0.0
1108,722779.0,-0.62000084,0.0
1112,722815.0,-0.64000034,0.0
1116,722851.0,-0.5100002,0.0
1120,722887.0,-0.39000034,0.0
1124,722923.0,-0.4300003,0.0
1128,722959.0,-0.42000008,0.0
1132,722995.0,-0.1600008,0.0
1136,723031.0,-0.11000061,0.0
1140,723067.0,-0.34000015,0.0
1144,723103.0,-0.70000076,0.0
1148,723139.0,-0.5100002,0.0
1152,723175.0,-0.35000038,0.0
1156,723211.0,-0.22000027,0.0
1160,723247.0,-0.1600008,0.0
1164,723283.0,-0.24000072,0.0
1168,723319.0,-0.22000027,0.0
1172,723355.0,-0.1600008,0.0
1176,723391.0,-0.20000076,0.0
1180,723427.0,-0.25,0.0
1184,723463.0,-0.06000042,0.0
1188,723499.0,-0.08000088,0.0
1192,723535.0,-0.19000053,0.0
1196,723571.0,-0.31000042,0.0
1200,723607.0,-0.25,0.0
1204,723643.0,-0.20000076,0.0
1208,723679.0,-0.3000002,0.0
1212,723715.0,-0.31000042,0.0
1216,723751.0,-0.34000015,0.0
1220,723787.0,-0.4100008,0.0
1224,723823.0,-0.3000002,0.0
