i,time,ax
404,516103.0,-0.2800007
408,516156.0,-0.34000015
414,516209.0,-0.45000076
422,516262.0,-0.3800001
424,516315.0,-0.27000046
432,516368.0,-0.35000038
438,516421.0,-0.32000065
444,516474.0,-0.33000088
452,516527.0,-0.28999996
462,516580.0,-0.14000034
466,516634.0,-0.010000229
474,516686.0,-0.2800007
476,516739.0,-0.6700001
482,516792.0,-0.6600008
488,516845.0,-0.24000072
496,516898.0,-0.28999996
502,516951.0,-0.28999996
510,517004.0,-0.3000002
516,517057.0,-0.26000023
520,517110.0,-0.39000034
528,517163.0,-0.6000004
536,517216.0,-0.52000046
538,517269.0,-0.33000088
546,517322.0,-0.35000038
554,517375.0,-0.4100008
560,517428.0,-0.72000027
568,517481.0,-0.78999996
570,517534.0,-1.0800009
578,517587.0,-1.0700006
584,517640.0,-0.94000053
592,517693.0,-0.8500004
598,517746.0,-0.6800003
604,517799.0,-0.39000034
612,517852.0,-0.5
618,517905.0,-0.20000076
622,517958.0,-0.5100002
632,518011.0,-0.78999996
636,518064.0,-0.24000072
648,518117.0,-0.19000053
650,518170.0,-0.15000057
654,518223.0,-0.15000057
662,518276.0,1.04
668,518329.0,1.2699995
674,518382.0,0.8399992
684,518435.0,0.96000004
688,518488.0,0.5
694,518541.0,0.19999981
702,518594.0,0.62999916
706,518647.0,0.7699995
712,518700.0,0.5
720,518753.0,0.43999958
726,518806.0,0.52999973
730,518859.0,0.18999958
736,518912.0,0.25
744,518965.0,0.55999947
750,519018.0,0.7199993
756,519071.0,0.52999973
764,519124.0,0.5899992
770,519177.0,0.8499994
778,519230.0,0.7599993
780,519283.0,0.41999912
788,519336.0,0.54999924
798,519389.0,0.8399992
804,519442.0,0.8699999
810,519495.0,0.7699995
814,519548.0,0.43999958
820,519601.0,0.3199997
828,519654.0,0.4499998
834,519707.0,0.29999924
840,519760.0,0.19999981
846,519813.0,0.0
852,519866.0,0.07999992
860,519919.0,0.13999939
866,519972.0,0.17999935
870,520025.0,0.29999924
878,520078.0,0.29999924
884,520131.0,0.46000004
892,520184.0,0.8399992
898,520237.0,0.65999985
902,520290.0,0.3199997
908,520343.0,0.25999928
916,520396.0,0.46000004
922,520449.0,0.10999966
930,520502.0,0.12999916
936,520555.0,0.12999916
942,520608.0,0.09999943
946,520661.0,-0.2800007
954,520714.0,-0.8100004
962,520767.0,-1.2700005
968,520820.0,-1.0900002
972,520873.0,0.21000004
980,520926.0,3.04
986,520979.0,7.87
994,521032.0,13.839999
998,521085.0,18.27
1004,521138.0,16.14
1012,521191.0,6.7699995
1016,521244.0,-11.040001
1024,521297.0,-16.27
1030,521350.0,-4.9200006
1036,521403.0,-14.72
1044,521456.0,-6.5300007
1050,521509.0,-8.09
1056,521562.0,-10.85
1060,521615.0,-9.7300005
1068,521668.0,-10.29
1074,521721.0,-8.650001
1080,521774.0,3.5599995
1088,521827.0,10.919999
1094,521880.0,6.919999
1102,521933.0,7.1799994
1116,521986.0,6.16
1118,522039.0,5.12
1120,522092.0,5.4799995
1124,522145.0,3.46
1132,522198.0,2.1499996
1138,522251.0,1.3899994
1144,522304.0,1.7299995
1152,522357.0,3.54
1156,522410.0,2.58
1164,522463.0,2.4699993
1170,522516.0,1.7399998
1176,522569.0,0.5699997
1184,522622.0,0.029999733
1190,522675.0,-0.3800001
1196,522728.0,-0.84000015
1200,522781.0,-1.4400005
1208,522834.0,-1.8700004
1214,522887.0,-2.0500002
1220,522940.0,-1.6100006
1228,522993.0,-1.4300003
1234,523046.0,-1.3200006
1240,523099.0,-0.8100004
1248,523152.0,0.009999275
1252,523205.0,-0.2300005
1258,523258.0,-0.24000072
1266,523311.0,0.009999275
1274,523364.0,-0.24000072
1278,523417.0,-0.2300005
1286,523470.0,-0.1800003
1292,523523.0,-0.21000004
1296,523576.0,-0.17000008
1304,523629.0,-0.1600008
