i,time,ay,h
1044,955583.0,-0.11000061,0.0
1048,955619.0,0.0,0.0
1052,955655.0,0.119999886,0.0
1056,955691.0,0.19999981,0.0
1060,955727.0,0.21999931,0.0
1064,955763.0,0.019999504,0.0
1068,955799.0,-0.15000057,0.0
1072,955835.0,-0.17000008,0.0
1076,955871.0,-0.030000687,0.0
1080,955907.0,0.12999916,0.0
1084,955943.0,0.25,0.0
1088,955979.0,0.22999954,0.0
1092,956015.0,0.03999996,0.0
1096,956051.0,-0.15000057,0.0
1100,956087.0,-0.1600008,0.0
1104,956123.0,0.07999992,0.0
1108,956159.0,0.0899992,0.0
1112,956195.0,0.17999935,0.0
1116,956231.0,0.13999939,0.0
1120,956267.0,0.029999733,0.0
1124,956303.0,0.07999992,0.0
1128,956339.0,-0.010000229,0.0
1132,956375.0,0.0899992,0.0
